,title_x,imdb_id,poster_path,wiki_link,title_y,original_title,is_adult,year_of_release,runtime,genres,imdb_rating,imdb_votes,story,summary,tagline,actors,wins_nominations,release_date
1516,Dil Hai Tumhaara,tt0328998,https://upload.wikimedia.org/wikipedia/en/thumb/c/c6/DHTDVD.jpg/220px-DHTDVD.jpg,https://en.wikipedia.org/wiki/Dil_Hai_Tumhaara,Dil Hai Tumhaara,Dil Hai Tumhaara,0,2002,185,Drama|Romance,5.3,1499,Percocious Shalu has determined that she is in need of employment  and does get one with Khanna Industries  with a fair amount of false information. She meets with the owner's son  Dev Khanna  and thinks he is the driver  and treats him as such. Together they masquerade to help the poor farmers in the community  and both fall in love. An attempt is made to kill Dev by angry management employees  but Shalu's sister  Nimmi  rescues Dev  and is herself injured in the process. Dev looks after her  and Nimmi thinks he is in love with her  as she is with him. Nimmi tells her mom  Sarita  about Dev  and Nimmi goes to see Dev's dad and arrange their marriage  and it is then Sarita finds out that Shalu has been flirting with Dev. Shalu is told the truth about her birth  given an ultimatum by Sarita to stop flirting with Dev  to which Shalu agrees. The question is will Dev also fall in line  or will he marry Nimmi  as Shalu's birth is questionable.,A feisty girl falls in love with her employer's son.,,Arjun Rampal|Preity Zinta|Mahima Chaudhry|Jimmy Sheirgill|Rekha|Alok Nath|Dilip Joshi|Vivek Shauq|Anjan Srivastav|Govind Namdeo|Gajraj Rao|Sachin Khedekar|Natasha Sinha|Achyut Potdar|,,6 September 2002 (India)
1518,Encounter: The Killing,tt0375733,,https://en.wikipedia.org/wiki/Encounter:_The_Killing,Encounter: The Killing,Encounter: The Killing,0,2002,\N,Crime|Drama,6.8,113,"Inspector Sam Bharucha (Naseeruddin Shah) is an honest and diligent Police Inspector. He frequently comes across youth gangs  calling themselves ""bhai"". He also has marital problems with his son himself calling himself a ""bhai""  and associating with criminal elements. One day during one of this patrols  there is a shoot-out between a youth gang and his police party. A number of youth are killed. Various family members come forward to claim the deceased bodies of the youth  save for one. This intrigues Bharucha  and he sets out to find out why. He gets an anonymous message from a caller  calling himself Poonappa Awade (Dilip Prabhawalkar). Bharucha meets up with Poonappa  but doubts his credibility  as Poonappa confides in his him that the dead body of the youth belongs to a very rich and influential family. When Bharucha meets with the alleged parents of the youth  he is told that their son is abroad  in America. Bharucha has now to decide whether it the parents or Poonappa who is ...","Inspector Sam Bharucha (Naseeruddin Shah) is an honest and diligent Police Inspector. He frequently comes across youth gangs  calling themselves ""bhai"". He also has marital problems with ...                    ",,Naseeruddin Shah|Dilip Prabhavalkar|Tara Deshpande|Akash Khurana|Ratna Pathak Shah|Sanjeev Dabholkar|Rahul Mahendale|Sachin Shivsagar|Sushant Shellar|Mahesh Jadhav|,2 nominations,9 August 2002 (India)
1520,Ghaav: The Wound,tt0391187,,https://en.wikipedia.org/wiki/Ghaav:_The_Wound,Ghaav: The Wound,Ghaav: The Wound,0,2002,\N,Action|Crime|Drama,6.5,11,Jogi Thakur (Govind Namdev) is the power behind the ruling party ministers in Bombay City  and not only rules over the underworld  but also over the law-makers; the Home Minister (Anant Jog); the Police Commissioner (Virendra Saxena)  and police officers all over the city. The Police of the City are on the look out for an escaped convict Tanya (Seema Biswas). The police are assisted by Sarja (Mita Vasisht)  who is the Warden of the prison that Tanya broke out from. Tanya has confessed to killing her husband  Jayant (Pankay Berry). At every encounter with Tanya  in prison or out  Sarja severely and mercilessly beats up Tanya to a pulp  but Tanya keeps eluding the law  and with the help of Journalist Pooja (Gulrez)  her friends Rahul (Rahul Bhatt) and Vicky (Deepak Tijori) hopes to unravel the mystery behind the death of her husband Jayant (Pankaj Berry); find her missing sister-in-law Guddi (Gayatri); and seek justice. Finally  the Commissioner to rogue police inspector Gautam (Om Puri...,Jogi Thakur (Govind Namdev) is the power behind the ruling party ministers in Bombay City  and not only rules over the underworld  but also over the law-makers; the Home Minister (Anant Jog...                    ,,Pankaj Berry|Rahul Bhat|Seema Biswas|Gayatri|Gulrez|Anant Jog|Mahendra|Govind Namdeo|Harish Patel|Om Puri|Virendra Saxena|Shekar Shukla|Nandita Thakur|Deepak Tijori|,,
1522,Haan Maine Bhi Pyaar Kiya,tt0308347,https://upload.wikimedia.org/wikipedia/en/thumb/6/68/Haan_Maine_Bhi_Pyaar_Kiya.gif/220px-Haan_Maine_Bhi_Pyaar_Kiya.gif,https://en.wikipedia.org/wiki/Haan_Maine_Bhi_Pyaar_Kiya,Haan Maine Bhi Pyaar Kiya,Haan Maine Bhi Pyaar Kiya,0,2002,174,Drama|Musical|Romance,3.7,1146,Shiv (Abhishek Bachchan) and Pooja (Karisma Kapoor) are happily married to each other but sometimes can get into the most petty arguments coming from the way they approach life. Shiv takes each day as it comes whilst Pooja's imagination sometimes gets the best of her. Pooja falls in love with Shiv so much that she gives up her high rising career for him and settles as a housewife. Their in-difference gets worse and Pooja is soon convinced that Shiv has been unfaithful. Pooja asks for a divorce and leaves him. She carries on with life and meets Raj (Akshay Kumar). Raj has everything anyone could ask for: money  fame but not love something he has craved for some time. He falls for Pooja and she also begins to like him. They get engaged and as the wedding approaches  Shiv re-enters Pooja's life. Old feelings and emotions come rushing back and she finds herself torn between two men. Who does she choose...?,Shiv (Abhishek Bachchan) and Pooja (Karisma Kapoor) are happily married to each other but sometimes can get into the most petty arguments coming from the way they approach life. Shiv takes ...                    ,Made for each other...,Akshay Kumar|Karisma Kapoor|Abhishek Bachchan|Kader Khan|Himani Shivpuri|Shakti Kapoor|Navneet Nishan|Mohnish Bahl|Supriya Karnik|Sophiya Haque|Shweta Menon|Upasna Singh|Dolly Bindra|Razak Khan|,,15 February 2002 (India)
1527,Karz: The Burden of Truth,tt0342624,https://upload.wikimedia.org/wikipedia/en/thumb/9/9f/Karz_The_Burden_of_Truth.jpg/200px-Karz_The_Burden_of_Truth.jpg,https://en.wikipedia.org/wiki/Karz:_The_Burden_of_Truth,Karz: The Burden of Truth,Karz: The Burden of Truth,0,2002,173,Action|Crime|Drama,3.9,356,Savitri Devi lives a wealthy life-style with her husband. Her attempts to expose the criminal activities of a gangster  Yograj are fertile and to retaliate Yograj rape her instead which results in her being pregnant. Savitri wants to abort this child but there are complications which lead to the birth of the child. She does keep the boy child with her but does not shower him with motherly affections and instead give all her love to her younger son  Raja. Soon she leave the city and the child is adopted by an industrialist  Balwant. After the incident with Savitri Yograj is believe to be dead according to police record. The child grows up to be Suraj a wealthy business-man; he meets with his brother Raja and after a few misunderstandings both become friends. Suraj is in love with Sapna but he decides to step aside when he find out that Raja is fascinated by Sapna and instead take to alcohol. Chaos amidst when Savitri identify a politician  Thakur as Yograj forcing Suraj to start ...,Savitri Devi lives a wealthy life-style with her husband. Her attempts to expose the criminal activities of a gangster  Yograj are fertile and to retaliate Yograj rape her instead which ...                    ,The Burden of Truth,Sunny Deol|Sunil Shetty|Shilpa Shetty Kundra|Ashutosh Rana|Kiron Kher|Sayaji Shinde|Johnny Lever|Himani Shivpuri|Shahbaaz Khan|Vishwajeet Pradhan|Deepak Shirke|Rajeev Verma|Shammi|Adi Irani|,,6 December 2002 (India)
1528,Kabhie Tum Kabhie Hum,tt0367919,,https://en.wikipedia.org/wiki/Kabhie_Tum_Kabhie_Hum,Kabhie Tum Kabhie Hum,Kabhie Tum Kabhie Hum,0,2002,\N,Comedy|Drama|Family,4.7,13,A trip of a bank manager to a resort was spoiled when he came to know that the rest house booked by him was already given to somebody else. Later he  along with his family  remains in the servant's house and they plan to spoil the holidays of those who have spoiled their holidays. His son falls in love with the daughter of the person living in the rest house.,A trip of a bank manager to a resort was spoiled when he came to know that the rest house booked by him was already given to somebody else. Later he  along with his family  remains in the ...                    ,,Mamta Kulkarni|Charuhas Shidore|Anjan Srivastav|Vijayendra Ghatge|Asha Sachdev|,,
1532,Kuch Tum Kaho Kuch Hum Kahein,tt0327004,https://upload.wikimedia.org/wikipedia/en/thumb/a/ab/KTKKHK.jpg/220px-KTKKHK.jpg,https://en.wikipedia.org/wiki/Kuch_Tum_Kaho_Kuch_Hum_Kahein,Kuch Tum Kaho Kuch Hum Kahein,Kuch Tum Kaho Kuch Hum Kahein,0,2002,171,Action|Drama|Romance,5.6,487,Two feuding neighboring families are brought together to celebrate the wedding anniversary of Vishnupratap Singh (Vikram Gokhale) and his wife (Farida Jalal)  much to the dislike of Rudra Pratap (Sharad Kapoor). During this get together Abhayendra Singh (Fardeen Khan) falls in love with Mangala Solanki (Richa Pallod). Abhayendra comes to know of the background of the two families' feud  and makes attempts to reconcile the two families - with disasterous results.,Two feuding neighboring families are brought together to celebrate the wedding anniversary of Vishnupratap Singh (Vikram Gokhale) and his wife (Farida Jalal)  much to the dislike of Rudra ...                    ,,Vikram Gokhale|Dinesh Hingoo|Adi Irani|Farida Jalal|Suhani Kalita|Sharad S. Kapoor|Fardeen Khan|Feroz Khan|Nina Kulkarni|Sai Lokur|Govind Namdeo|Richa Pallod|Harish Patel|Rameshwari|,,28 June 2002 (India)
1534,Kyaa Dil Ne Kahaa,tt0327005,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/Kyaa_Dil_Ne_Kahaa.jpg/220px-Kyaa_Dil_Ne_Kahaa.jpg,https://en.wikipedia.org/wiki/Kyaa_Dil_Ne_Kahaa,Kyaa Dil Ne Kahaa,Kyaa Dil Ne Kahaa,0,2002,\N,Family|Romance,3.0,231,New Zealand settled Esha (Esha Deol) is attracted to fellow-student Rahul (Tushar Kapoor). Rahul too is attracted to Esha. Esha returns home to India and tells her parents (Raj Babbar  Nina Kulkarni) about her love for Rahul. The family is pleased  and proceeds to finalize the marriage. They accompany Esha to Rahul's house. Rahul's parents (Rajesh Khanna  Smita Jaykar) approve of Esha. But when they ask Rahul  to everyone's shock  he refuses to marry Esha under any circumstances.,New Zealand settled Esha (Esha Deol) is attracted to fellow-student Rahul (Tushar Kapoor). Rahul too is attracted to Esha. Esha returns home to India and tells her parents (Raj Babbar  Nina...                    ,,Rajesh Khanna|Tusshar Kapoor|Esha Deol|Raj Babbar|Nina Kulkarni|Ashok Saraf|Smita Jaykar|Shammi|Razak Khan|,1 win & 1 nomination,
1538,Makdee,tt0341455,https://upload.wikimedia.org/wikipedia/en/thumb/3/3a/Makdee_poster.jpg/220px-Makdee_poster.jpg,https://en.wikipedia.org/wiki/Makdee,The Web of the Witch,Makdee,0,2002,90,Fantasy,7.4,1517,In a small North Indian village  Legend has it that a 100 years-old witch lives in an abandoned mansion on the village outskirts  and any person who goes inside is turned into an animal. In the same village a clever  naughty girl named Chunni (Shweta Prasad) lives with her widowed father  grandmother and her identical twin Munni  who is just the exact opposite of Chunni in mannerisms. But one day  Chunni's prank causes Munni enters the witch's mansion and the witch turns her into a hen. Chunni strikes a deal with Makdee (Shabana Azmi) that she will present Makdee with 100 hens in exchange for Munni in human form. How she manages this task forms the crux of the rest of this fun-filled children's movie.,In a small North Indian village  Legend has it that a 100 years-old witch lives in an abandoned mansion on the village outskirts  and any person who goes inside is turned into an animal. In...                    ,,Shabana Azmi|Shweta Basu Prasad|Makrand Deshpande|Aalaap Majgavkar|Mohini Mathur|Farooq Sarkari|Suhaas Joshi|Amitabh Ghosh|Pappu|Suruchi Kaloti|Sharmishta|Desh Deepak|Shailendra|Vipin Bhai|,1 win & 4 nominations,22 November 2002 (India)
1546,Om Jai Jagadish,tt0327071,https://upload.wikimedia.org/wikipedia/en/thumb/e/e0/Om_Jai_Jagadish.jpg/220px-Om_Jai_Jagadish.jpg,https://en.wikipedia.org/wiki/Om_Jai_Jagadish,Om Jai Jagadish,Om Jai Jagadish,0,2002,172,Drama|Musical,5.5,1713,Widowed Mrs. Saraswati Batra (Waheeda Rehman) has brought up three sons with a lot of care and love. Her eldest son Om (Anil Kapoor) is very honest and diligent; her two other sons Jai (Fardeen Khan)  and Jagdish (Abhishek Bachchan) also live in the same house. Om looks after the family  and also looks after the business and the estate. Jai's interest is fast cars  and to the much disappointment of his family  decides to re-locate the United States of America  and gets married to a rich and snobish girl  Neetu (Urmilla Matondkar). Her mother (Lilette Dubey) strongly disapproves of Jai  and vehemently  though in vain  opposes the marriage. To make matters worse  Jai gets a job in the U.S. in a vehicle junkyard  much to the horror of his wife and his family. Jai must use this junkyard so that he can make the fastest car in the world. Jagdish is the spoiled brat of the family. He gets into trouble with the law  when he starts hacking computer data. This brings shame on the entire family ...,Widowed Mrs. Saraswati Batra (Waheeda Rehman) has brought up three sons with a lot of care and love. Her eldest son Om (Anil Kapoor) is very honest and diligent; her two other sons Jai (...                    ,A prayer for togetherness,Waheeda Rehman|Anil Kapoor|Fardeen Khan|Abhishek Bachchan|Mahima Chaudhry|Urmila Matondkar|Tara Sharma|Parmeet Sethi|Annu Kapoor|Rakesh Bedi|Raju Kher|Lillete Dubey|Shishir Sharma|Arun Bali|,,8 July 2002 (India)
